+----------------------------------------------------------+
| QUEUE Pracovníci                                        |
+----------------------------------------------------------+
|  Time interval = 0 - 525600                              |
|  Incoming  52550                                         |
|  Outcoming  52550                                        |
|  Current length = 0                                      |
|  Maximal length = 2                                      |
|  Average length = 0.534928                               |
|  Minimal time = 0                                        |
|  Maximal time = 193.627                                  |
|  Average time = 5.3503                                   |
|  Standard deviation = 25.9641                            |
+----------------------------------------------------------+
+----------------------------------------------------------+
| HISTOGRAM Počet zasazených semínek v jednotlivých dnech |
+----------------------------------------------------------+
| STATISTIC                                                |
+----------------------------------------------------------+
|  Min = 10.246                  Max = 334180              |
|  Number of records = 99990                               |
|  Average value = 184772                                  |
|  Standard deviation = 97200.3                            |
+----------------------------------------------------------+
|    from    |     to     |     n    |   rel    |   sum    |
| 496800.000 | 498240.000 |      210 | 0.003901 | 0.951513 |
| 498240.000 | 499680.000 |      270 | 0.005016 | 0.956529 |
| 499680.000 | 501120.000 |      270 | 0.005016 | 0.961545 |
| 501120.000 | 502560.000 |      240 | 0.004459 | 0.966003 |
| 502560.000 | 504000.000 |      270 | 0.005016 | 0.971019 |
| 504000.000 | 505440.000 |      300 | 0.005573 | 0.976593 |
| 505440.000 | 506880.000 |      210 | 0.003901 | 0.980494 |
| 506880.000 | 508320.000 |      150 | 0.002787 | 0.983280 |
| 508320.000 | 509760.000 |      180 | 0.003344 | 0.986624 |
| 509760.000 | 511200.000 |      120 | 0.002229 | 0.988854 |
| 511200.000 | 512640.000 |       90 | 0.001672 | 0.990526 |
| 512640.000 | 514080.000 |       60 | 0.001115 | 0.991640 |
| 514080.000 | 515520.000 |       60 | 0.001115 | 0.992755 |
| 515520.000 | 516960.000 |       30 | 0.000557 | 0.993312 |
| 516960.000 | 518400.000 |       30 | 0.000557 | 0.993869 |
| 518400.000 | 519840.000 |       60 | 0.001115 | 0.994984 |
| 519840.000 | 521280.000 |       30 | 0.000557 | 0.995541 |
| 521280.000 | 522720.000 |       60 | 0.001115 | 0.996656 |
| 522720.000 | 524160.000 |       90 | 0.001672 | 0.998328 |
| 524160.000 | 525600.000 |       90 | 0.001672 | 1.000000 |
+------------+------------+----------+----------+----------+

+----------------------------------------------------------+
| HISTOGRAM Počet sklizených salátu v jednotlivých dnech |
+----------------------------------------------------------+
| STATISTIC                                                |
+----------------------------------------------------------+
|  Min = 37440.2                 Max = 524536              |
|  Number of records = 48762                               |
|  Average value = 274295                                  |
|  Standard deviation = 142126                             |
+----------------------------------------------------------+
|    from    |     to     |     n    |   rel    |   sum    |
+------------+------------+----------+----------+----------+
|      0.000 |   1440.000 |        0 | 0.000000 | 0.000000 |
|   1440.000 |   2880.000 |        0 | 0.000000 | 0.000000 |
|   2880.000 |   4320.000 |        0 | 0.000000 | 0.000000 |
|   4320.000 |   5760.000 |        0 | 0.000000 | 0.000000 |
|   5760.000 |   7200.000 |        0 | 0.000000 | 0.000000 |
|   7200.000 |   8640.000 |        0 | 0.000000 | 0.000000 |
|   8640.000 |  10080.000 |        0 | 0.000000 | 0.000000 |
|  10080.000 |  11520.000 |        0 | 0.000000 | 0.000000 |
|  11520.000 |  12960.000 |        0 | 0.000000 | 0.000000 |
|  12960.000 |  14400.000 |        0 | 0.000000 | 0.000000 |
|  14400.000 |  15840.000 |        0 | 0.000000 | 0.000000 |
|  15840.000 |  17280.000 |        0 | 0.000000 | 0.000000 |
|  17280.000 |  18720.000 |        0 | 0.000000 | 0.000000 |
|  18720.000 |  20160.000 |        0 | 0.000000 | 0.000000 |
|  20160.000 |  21600.000 |        0 | 0.000000 | 0.000000 |
|  21600.000 |  23040.000 |        0 | 0.000000 | 0.000000 |
|  23040.000 |  24480.000 |        0 | 0.000000 | 0.000000 |
|  24480.000 |  25920.000 |        0 | 0.000000 | 0.000000 |
|  25920.000 |  27360.000 |        0 | 0.000000 | 0.000000 |
|  27360.000 |  28800.000 |        0 | 0.000000 | 0.000000 |
|  28800.000 |  30240.000 |        0 | 0.000000 | 0.000000 |
|  30240.000 |  31680.000 |        0 | 0.000000 | 0.000000 |
|  31680.000 |  33120.000 |        0 | 0.000000 | 0.000000 |
|  33120.000 |  34560.000 |        0 | 0.000000 | 0.000000 |
|  34560.000 |  36000.000 |        0 | 0.000000 | 0.000000 |
|  36000.000 |  37440.000 |        0 | 0.000000 | 0.000000 |
|  37440.000 |  38880.000 |        1 | 0.000021 | 0.000021 |
|  38880.000 |  40320.000 |       18 | 0.000369 | 0.000390 |
|  40320.000 |  41760.000 |       82 | 0.001682 | 0.002071 |
|  41760.000 |  43200.000 |      291 | 0.005968 | 0.008039 |
|  43200.000 |  44640.000 |      608 | 0.012469 | 0.020508 |
|  44640.000 |  46080.000 |      812 | 0.016652 | 0.037160 |
|  46080.000 |  47520.000 |      796 | 0.016324 | 0.053484 |
|  47520.000 |  48960.000 |      520 | 0.010664 | 0.064148 |
|  48960.000 |  50400.000 |      246 | 0.005045 | 0.069193 |
|  50400.000 |  51840.000 |       88 | 0.001805 | 0.070998 |
|  51840.000 |  53280.000 |        9 | 0.000185 | 0.071182 |
|  53280.000 |  54720.000 |        1 | 0.000021 | 0.071203 |
|  54720.000 |  56160.000 |        0 | 0.000000 | 0.071203 |
|  56160.000 |  57600.000 |        0 | 0.000000 | 0.071203 |
|  57600.000 |  59040.000 |        0 | 0.000000 | 0.071203 |
|  59040.000 |  60480.000 |        0 | 0.000000 | 0.071203 |
|  60480.000 |  61920.000 |        0 | 0.000000 | 0.071203 |
|  61920.000 |  63360.000 |        0 | 0.000000 | 0.071203 |
|  63360.000 |  64800.000 |        0 | 0.000000 | 0.071203 |
|  64800.000 |  66240.000 |        0 | 0.000000 | 0.071203 |
|  66240.000 |  67680.000 |        0 | 0.000000 | 0.071203 |
|  67680.000 |  69120.000 |        0 | 0.000000 | 0.071203 |
|  69120.000 |  70560.000 |        0 | 0.000000 | 0.071203 |
|  70560.000 |  72000.000 |        3 | 0.000062 | 0.071265 |
|  72000.000 |  73440.000 |       13 | 0.000267 | 0.071531 |
|  73440.000 |  74880.000 |       51 | 0.001046 | 0.072577 |
|  74880.000 |  76320.000 |      146 | 0.002994 | 0.075571 |
|  76320.000 |  77760.000 |      284 | 0.005824 | 0.081395 |
|  77760.000 |  79200.000 |      498 | 0.010213 | 0.091608 |
|  79200.000 |  80640.000 |      604 | 0.012387 | 0.103995 |
|  80640.000 |  82080.000 |      634 | 0.013002 | 0.116997 |
|  82080.000 |  83520.000 |      543 | 0.011136 | 0.128133 |
|  83520.000 |  84960.000 |      198 | 0.004061 | 0.132193 |
|  84960.000 |  86400.000 |      344 | 0.007055 | 0.139248 |
|  86400.000 |  87840.000 |      102 | 0.002092 | 0.141340 |
|  87840.000 |  89280.000 |       37 | 0.000759 | 0.142098 |
|  89280.000 |  90720.000 |       13 | 0.000267 | 0.142365 |
|  90720.000 |  92160.000 |        2 | 0.000041 | 0.142406 |
|  92160.000 |  93600.000 |        0 | 0.000000 | 0.142406 |
|  93600.000 |  95040.000 |        0 | 0.000000 | 0.142406 |
|  95040.000 |  96480.000 |        0 | 0.000000 | 0.142406 |
|  96480.000 |  97920.000 |        0 | 0.000000 | 0.142406 |
|  97920.000 |  99360.000 |        0 | 0.000000 | 0.142406 |
|  99360.000 | 100800.000 |        0 | 0.000000 | 0.142406 |
| 100800.000 | 102240.000 |        0 | 0.000000 | 0.142406 |
| 102240.000 | 103680.000 |        0 | 0.000000 | 0.142406 |
| 103680.000 | 105120.000 |        2 | 0.000041 | 0.142447 |
| 105120.000 | 106560.000 |        7 | 0.000144 | 0.142591 |
| 106560.000 | 108000.000 |       25 | 0.000513 | 0.143103 |
| 108000.000 | 109440.000 |       72 | 0.001477 | 0.144580 |
| 109440.000 | 110880.000 |      171 | 0.003507 | 0.148087 |
| 110880.000 | 112320.000 |      269 | 0.005517 | 0.153603 |
| 112320.000 | 113760.000 |      412 | 0.008449 | 0.162052 |
| 113760.000 | 115200.000 |      506 | 0.010377 | 0.172429 |
| 115200.000 | 116640.000 |      520 | 0.010664 | 0.183093 |
| 116640.000 | 118080.000 |      298 | 0.006111 | 0.189205 |
| 118080.000 | 119520.000 |      549 | 0.011259 | 0.200463 |
| 119520.000 | 120960.000 |      357 | 0.007321 | 0.207785 |
| 120960.000 | 122400.000 |      145 | 0.002974 | 0.210758 |
| 122400.000 | 123840.000 |       75 | 0.001538 | 0.212296 |
| 123840.000 | 125280.000 |       46 | 0.000943 | 0.213240 |
| 125280.000 | 126720.000 |       16 | 0.000328 | 0.213568 |
| 126720.000 | 128160.000 |        4 | 0.000082 | 0.213650 |
| 128160.000 | 129600.000 |        3 | 0.000062 | 0.213711 |
| 129600.000 | 131040.000 |        0 | 0.000000 | 0.213711 |
| 131040.000 | 132480.000 |        0 | 0.000000 | 0.213711 |
| 132480.000 | 133920.000 |        0 | 0.000000 | 0.213711 |
| 133920.000 | 135360.000 |        0 | 0.000000 | 0.213711 |
| 135360.000 | 136800.000 |        0 | 0.000000 | 0.213711 |
| 136800.000 | 138240.000 |        0 | 0.000000 | 0.213711 |
| 138240.000 | 139680.000 |        3 | 0.000062 | 0.213773 |
| 139680.000 | 141120.000 |       21 | 0.000431 | 0.214204 |
| 141120.000 | 142560.000 |       42 | 0.000861 | 0.215065 |
| 142560.000 | 144000.000 |      106 | 0.002174 | 0.217239 |
| 144000.000 | 145440.000 |      146 | 0.002994 | 0.220233 |
| 145440.000 | 146880.000 |      259 | 0.005312 | 0.225544 |
| 146880.000 | 148320.000 |      337 | 0.006911 | 0.232456 |
| 148320.000 | 149760.000 |      423 | 0.008675 | 0.241130 |
| 149760.000 | 151200.000 |      498 | 0.010213 | 0.251343 |
| 151200.000 | 152640.000 |      252 | 0.005168 | 0.256511 |
| 152640.000 | 154080.000 |      596 | 0.012223 | 0.268734 |
| 154080.000 | 155520.000 |      303 | 0.006214 | 0.274948 |
| 155520.000 | 156960.000 |      224 | 0.004594 | 0.279541 |
| 156960.000 | 158400.000 |      113 | 0.002317 | 0.281859 |
| 158400.000 | 159840.000 |       78 | 0.001600 | 0.283458 |
| 159840.000 | 161280.000 |       46 | 0.000943 | 0.284402 |
| 161280.000 | 162720.000 |       12 | 0.000246 | 0.284648 |
| 162720.000 | 164160.000 |        5 | 0.000103 | 0.284750 |
| 164160.000 | 165600.000 |        1 | 0.000021 | 0.284771 |
| 165600.000 | 167040.000 |        0 | 0.000000 | 0.284771 |
| 167040.000 | 168480.000 |        0 | 0.000000 | 0.284771 |
| 168480.000 | 169920.000 |        0 | 0.000000 | 0.284771 |
| 169920.000 | 171360.000 |        2 | 0.000041 | 0.284812 |
| 171360.000 | 172800.000 |        1 | 0.000021 | 0.284832 |
| 172800.000 | 174240.000 |        4 | 0.000082 | 0.284914 |
| 174240.000 | 175680.000 |       30 | 0.000615 | 0.285530 |
| 175680.000 | 177120.000 |       47 | 0.000964 | 0.286494 |
| 177120.000 | 178560.000 |      101 | 0.002071 | 0.288565 |
| 178560.000 | 180000.000 |      166 | 0.003404 | 0.291969 |
| 180000.000 | 181440.000 |      218 | 0.004471 | 0.296440 |
| 181440.000 | 182880.000 |      295 | 0.006050 | 0.302490 |
| 182880.000 | 184320.000 |      375 | 0.007690 | 0.310180 |
| 184320.000 | 185760.000 |      435 | 0.008921 | 0.319101 |
| 185760.000 | 187200.000 |      459 | 0.009413 | 0.328514 |
| 187200.000 | 188640.000 |      362 | 0.007424 | 0.335938 |
| 188640.000 | 190080.000 |      289 | 0.005927 | 0.341865 |
| 190080.000 | 191520.000 |      271 | 0.005558 | 0.347422 |
| 191520.000 | 192960.000 |      165 | 0.003384 | 0.350806 |
| 192960.000 | 194400.000 |      104 | 0.002133 | 0.352939 |
| 194400.000 | 195840.000 |       68 | 0.001395 | 0.354333 |
| 195840.000 | 197280.000 |       28 | 0.000574 | 0.354908 |
| 197280.000 | 198720.000 |       28 | 0.000574 | 0.355482 |
| 198720.000 | 200160.000 |        4 | 0.000082 | 0.355564 |
| 200160.000 | 201600.000 |        1 | 0.000021 | 0.355584 |
| 201600.000 | 203040.000 |        0 | 0.000000 | 0.355584 |
| 203040.000 | 204480.000 |        0 | 0.000000 | 0.355584 |
| 204480.000 | 205920.000 |        1 | 0.000021 | 0.355605 |
| 205920.000 | 207360.000 |        6 | 0.000123 | 0.355728 |
| 207360.000 | 208800.000 |       16 | 0.000328 | 0.356056 |
| 208800.000 | 210240.000 |       30 | 0.000615 | 0.356671 |
| 210240.000 | 211680.000 |       51 | 0.001046 | 0.357717 |
| 211680.000 | 213120.000 |      105 | 0.002153 | 0.359870 |
| 213120.000 | 214560.000 |      149 | 0.003056 | 0.362926 |
| 214560.000 | 216000.000 |      191 | 0.003917 | 0.366843 |
| 216000.000 | 217440.000 |      279 | 0.005722 | 0.372565 |
| 217440.000 | 218880.000 |      352 | 0.007219 | 0.379783 |
| 218880.000 | 220320.000 |      407 | 0.008347 | 0.388130 |
| 220320.000 | 221760.000 |      392 | 0.008039 | 0.396169 |
| 221760.000 | 223200.000 |      367 | 0.007526 | 0.403696 |
| 223200.000 | 224640.000 |      309 | 0.006337 | 0.410032 |
| 224640.000 | 226080.000 |      265 | 0.005435 | 0.415467 |
| 226080.000 | 227520.000 |      210 | 0.004307 | 0.419774 |
| 227520.000 | 228960.000 |      132 | 0.002707 | 0.422481 |
| 228960.000 | 230400.000 |       89 | 0.001825 | 0.424306 |
| 230400.000 | 231840.000 |       51 | 0.001046 | 0.425352 |
| 231840.000 | 233280.000 |       31 | 0.000636 | 0.425987 |
| 233280.000 | 234720.000 |       16 | 0.000328 | 0.426316 |
| 234720.000 | 236160.000 |        9 | 0.000185 | 0.426500 |
| 236160.000 | 237600.000 |        2 | 0.000041 | 0.426541 |
| 237600.000 | 239040.000 |        1 | 0.000021 | 0.426562 |
| 239040.000 | 240480.000 |        1 | 0.000021 | 0.426582 |
| 240480.000 | 241920.000 |        8 | 0.000164 | 0.426746 |
| 241920.000 | 243360.000 |       17 | 0.000349 | 0.427095 |
| 243360.000 | 244800.000 |       34 | 0.000697 | 0.427792 |
| 244800.000 | 246240.000 |       57 | 0.001169 | 0.428961 |
| 246240.000 | 247680.000 |       82 | 0.001682 | 0.430643 |
| 247680.000 | 249120.000 |      142 | 0.002912 | 0.433555 |
| 249120.000 | 250560.000 |      211 | 0.004327 | 0.437882 |
| 250560.000 | 252000.000 |      246 | 0.005045 | 0.442927 |
| 252000.000 | 253440.000 |      311 | 0.006378 | 0.449305 |
| 253440.000 | 254880.000 |      363 | 0.007444 | 0.456749 |
| 254880.000 | 256320.000 |      352 | 0.007219 | 0.463968 |
| 256320.000 | 257760.000 |      385 | 0.007895 | 0.471863 |
| 257760.000 | 259200.000 |      325 | 0.006665 | 0.478528 |
| 259200.000 | 260640.000 |      253 | 0.005188 | 0.483717 |
| 260640.000 | 262080.000 |      227 | 0.004655 | 0.488372 |
| 262080.000 | 263520.000 |      155 | 0.003179 | 0.491551 |
| 263520.000 | 264960.000 |      119 | 0.002440 | 0.493991 |
| 264960.000 | 266400.000 |       81 | 0.001661 | 0.495652 |
| 266400.000 | 267840.000 |       46 | 0.000943 | 0.496596 |
| 267840.000 | 269280.000 |       22 | 0.000451 | 0.497047 |
| 269280.000 | 270720.000 |       18 | 0.000369 | 0.497416 |
| 270720.000 | 272160.000 |        8 | 0.000164 | 0.497580 |
| 272160.000 | 273600.000 |        5 | 0.000103 | 0.497683 |
| 273600.000 | 275040.000 |        5 | 0.000103 | 0.497785 |
| 275040.000 | 276480.000 |       11 | 0.000226 | 0.498011 |
| 276480.000 | 277920.000 |       19 | 0.000390 | 0.498400 |
| 277920.000 | 279360.000 |       31 | 0.000636 | 0.499036 |
| 279360.000 | 280800.000 |       50 | 0.001025 | 0.500062 |
| 280800.000 | 282240.000 |       93 | 0.001907 | 0.501969 |
| 282240.000 | 283680.000 |      138 | 0.002830 | 0.504799 |
| 283680.000 | 285120.000 |      191 | 0.003917 | 0.508716 |
| 285120.000 | 286560.000 |      217 | 0.004450 | 0.513166 |
| 286560.000 | 288000.000 |      298 | 0.006111 | 0.519277 |
| 288000.000 | 289440.000 |      328 | 0.006727 | 0.526004 |
| 289440.000 | 290880.000 |      349 | 0.007157 | 0.533161 |
| 290880.000 | 292320.000 |      336 | 0.006891 | 0.540052 |
| 292320.000 | 293760.000 |      327 | 0.006706 | 0.546758 |
| 293760.000 | 295200.000 |      262 | 0.005373 | 0.552131 |
| 295200.000 | 296640.000 |      236 | 0.004840 | 0.556971 |
| 296640.000 | 298080.000 |      199 | 0.004081 | 0.561052 |
| 298080.000 | 299520.000 |      142 | 0.002912 | 0.563964 |
| 299520.000 | 300960.000 |       81 | 0.001661 | 0.565625 |
| 300960.000 | 302400.000 |       55 | 0.001128 | 0.566753 |
| 302400.000 | 303840.000 |       33 | 0.000677 | 0.567430 |
| 303840.000 | 305280.000 |       31 | 0.000636 | 0.568065 |
| 305280.000 | 306720.000 |       16 | 0.000328 | 0.568393 |
| 306720.000 | 308160.000 |        9 | 0.000185 | 0.568578 |
| 308160.000 | 309600.000 |        8 | 0.000164 | 0.568742 |
| 309600.000 | 311040.000 |        9 | 0.000185 | 0.568927 |
| 311040.000 | 312480.000 |       20 | 0.000410 | 0.569337 |
| 312480.000 | 313920.000 |       38 | 0.000779 | 0.570116 |
| 313920.000 | 315360.000 |       47 | 0.000964 | 0.571080 |
| 315360.000 | 316800.000 |      100 | 0.002051 | 0.573131 |
| 316800.000 | 318240.000 |      122 | 0.002502 | 0.575633 |
| 318240.000 | 319680.000 |      174 | 0.003568 | 0.579201 |
| 319680.000 | 321120.000 |      236 | 0.004840 | 0.584041 |
| 321120.000 | 322560.000 |      254 | 0.005209 | 0.589250 |
| 322560.000 | 324000.000 |      299 | 0.006132 | 0.595382 |
| 324000.000 | 325440.000 |      327 | 0.006706 | 0.602088 |
| 325440.000 | 326880.000 |      348 | 0.007137 | 0.609224 |
| 326880.000 | 328320.000 |      289 | 0.005927 | 0.615151 |
| 328320.000 | 329760.000 |      288 | 0.005906 | 0.621057 |
| 329760.000 | 331200.000 |      228 | 0.004676 | 0.625733 |
| 331200.000 | 332640.000 |      202 | 0.004143 | 0.629876 |
| 332640.000 | 334080.000 |      145 | 0.002974 | 0.632849 |
| 334080.000 | 335520.000 |      122 | 0.002502 | 0.635351 |
| 335520.000 | 336960.000 |       74 | 0.001518 | 0.636869 |
| 336960.000 | 338400.000 |       54 | 0.001107 | 0.637976 |
| 338400.000 | 339840.000 |       36 | 0.000738 | 0.638715 |
| 339840.000 | 341280.000 |       18 | 0.000369 | 0.639084 |
| 341280.000 | 342720.000 |       15 | 0.000308 | 0.639391 |
| 342720.000 | 344160.000 |        9 | 0.000185 | 0.639576 |
| 344160.000 | 345600.000 |       19 | 0.000390 | 0.639966 |
| 345600.000 | 347040.000 |       24 | 0.000492 | 0.640458 |
| 347040.000 | 348480.000 |       37 | 0.000759 | 0.641217 |
| 348480.000 | 349920.000 |       61 | 0.001251 | 0.642467 |
| 349920.000 | 351360.000 |       81 | 0.001661 | 0.644129 |
| 351360.000 | 352800.000 |      112 | 0.002297 | 0.646425 |
| 352800.000 | 354240.000 |      155 | 0.003179 | 0.649604 |
| 354240.000 | 355680.000 |      191 | 0.003917 | 0.653521 |
| 355680.000 | 357120.000 |      257 | 0.005270 | 0.658792 |
| 357120.000 | 358560.000 |      268 | 0.005496 | 0.664288 |
| 358560.000 | 360000.000 |      315 | 0.006460 | 0.670748 |
| 360000.000 | 361440.000 |      321 | 0.006583 | 0.677331 |
| 361440.000 | 362880.000 |      272 | 0.005578 | 0.682909 |
| 362880.000 | 364320.000 |      284 | 0.005824 | 0.688733 |
| 364320.000 | 365760.000 |      276 | 0.005660 | 0.694393 |
| 365760.000 | 367200.000 |      210 | 0.004307 | 0.698700 |
| 367200.000 | 368640.000 |      152 | 0.003117 | 0.701817 |
| 368640.000 | 370080.000 |      127 | 0.002604 | 0.704421 |
| 370080.000 | 371520.000 |       90 | 0.001846 | 0.706267 |
| 371520.000 | 372960.000 |       69 | 0.001415 | 0.707682 |
| 372960.000 | 374400.000 |       48 | 0.000984 | 0.708667 |
| 374400.000 | 375840.000 |       21 | 0.000431 | 0.709097 |
| 375840.000 | 377280.000 |       28 | 0.000574 | 0.709671 |
| 377280.000 | 378720.000 |       19 | 0.000390 | 0.710061 |
| 378720.000 | 380160.000 |       19 | 0.000390 | 0.710451 |
| 380160.000 | 381600.000 |       32 | 0.000656 | 0.711107 |
| 381600.000 | 383040.000 |       49 | 0.001005 | 0.712112 |
| 383040.000 | 384480.000 |       42 | 0.000861 | 0.712973 |
| 384480.000 | 385920.000 |       76 | 0.001559 | 0.714532 |
| 385920.000 | 387360.000 |      114 | 0.002338 | 0.716870 |
| 387360.000 | 388800.000 |      136 | 0.002789 | 0.719659 |
| 388800.000 | 390240.000 |      211 | 0.004327 | 0.723986 |
| 390240.000 | 391680.000 |      217 | 0.004450 | 0.728436 |
| 391680.000 | 393120.000 |      271 | 0.005558 | 0.733994 |
| 393120.000 | 394560.000 |      269 | 0.005517 | 0.739510 |
| 394560.000 | 396000.000 |      296 | 0.006070 | 0.745581 |
| 396000.000 | 397440.000 |      300 | 0.006152 | 0.751733 |
| 397440.000 | 398880.000 |      284 | 0.005824 | 0.757557 |
| 398880.000 | 400320.000 |      273 | 0.005599 | 0.763156 |
| 400320.000 | 401760.000 |      202 | 0.004143 | 0.767298 |
| 401760.000 | 403200.000 |      167 | 0.003425 | 0.770723 |
| 403200.000 | 404640.000 |      149 | 0.003056 | 0.773779 |
| 404640.000 | 406080.000 |      119 | 0.002440 | 0.776219 |
| 406080.000 | 407520.000 |       75 | 0.001538 | 0.777757 |
| 407520.000 | 408960.000 |       61 | 0.001251 | 0.779008 |
| 408960.000 | 410400.000 |       34 | 0.000697 | 0.779706 |
| 410400.000 | 411840.000 |       33 | 0.000677 | 0.780382 |
| 411840.000 | 413280.000 |       21 | 0.000431 | 0.780813 |
| 413280.000 | 414720.000 |       21 | 0.000431 | 0.781244 |
| 414720.000 | 416160.000 |       32 | 0.000656 | 0.781900 |
| 416160.000 | 417600.000 |       41 | 0.000841 | 0.782741 |
| 417600.000 | 419040.000 |       53 | 0.001087 | 0.783828 |
| 419040.000 | 420480.000 |       94 | 0.001928 | 0.785755 |
| 420480.000 | 421920.000 |       87 | 0.001784 | 0.787539 |
| 421920.000 | 423360.000 |      144 | 0.002953 | 0.790493 |
| 423360.000 | 424800.000 |      172 | 0.003527 | 0.794020 |
| 424800.000 | 426240.000 |      212 | 0.004348 | 0.798368 |
| 426240.000 | 427680.000 |      245 | 0.005024 | 0.803392 |
| 427680.000 | 429120.000 |      283 | 0.005804 | 0.809196 |
| 429120.000 | 430560.000 |      277 | 0.005681 | 0.814876 |
| 430560.000 | 432000.000 |      272 | 0.005578 | 0.820454 |
| 432000.000 | 433440.000 |      266 | 0.005455 | 0.825910 |
| 433440.000 | 434880.000 |      258 | 0.005291 | 0.831201 |
| 434880.000 | 436320.000 |      234 | 0.004799 | 0.835999 |
| 436320.000 | 437760.000 |      179 | 0.003671 | 0.839670 |
| 437760.000 | 439200.000 |      160 | 0.003281 | 0.842951 |
| 439200.000 | 440640.000 |      129 | 0.002646 | 0.845597 |
| 440640.000 | 442080.000 |       86 | 0.001764 | 0.847361 |
| 442080.000 | 443520.000 |       87 | 0.001784 | 0.849145 |
| 443520.000 | 444960.000 |       45 | 0.000923 | 0.850068 |
| 444960.000 | 446400.000 |       33 | 0.000677 | 0.850744 |
| 446400.000 | 447840.000 |       35 | 0.000718 | 0.851462 |
| 447840.000 | 449280.000 |       24 | 0.000492 | 0.851954 |
| 449280.000 | 450720.000 |       48 | 0.000984 | 0.852939 |
| 450720.000 | 452160.000 |       33 | 0.000677 | 0.853616 |
| 452160.000 | 453600.000 |       48 | 0.000984 | 0.854600 |
| 453600.000 | 455040.000 |       79 | 0.001620 | 0.856220 |
| 455040.000 | 456480.000 |      102 | 0.002092 | 0.858312 |
| 456480.000 | 457920.000 |      143 | 0.002933 | 0.861244 |
| 457920.000 | 459360.000 |      164 | 0.003363 | 0.864608 |
| 459360.000 | 460800.000 |      202 | 0.004143 | 0.868750 |
| 460800.000 | 462240.000 |      237 | 0.004860 | 0.873611 |
| 462240.000 | 463680.000 |      248 | 0.005086 | 0.878697 |
| 463680.000 | 465120.000 |      258 | 0.005291 | 0.883988 |
| 465120.000 | 466560.000 |      266 | 0.005455 | 0.889443 |
| 466560.000 | 468000.000 |      254 | 0.005209 | 0.894652 |
| 468000.000 | 469440.000 |      268 | 0.005496 | 0.900148 |
| 469440.000 | 470880.000 |      229 | 0.004696 | 0.904844 |
| 470880.000 | 472320.000 |      234 | 0.004799 | 0.909643 |
| 472320.000 | 473760.000 |      155 | 0.003179 | 0.912821 |
| 473760.000 | 475200.000 |      126 | 0.002584 | 0.915405 |
| 475200.000 | 476640.000 |      109 | 0.002235 | 0.917641 |
| 476640.000 | 478080.000 |       91 | 0.001866 | 0.919507 |
| 478080.000 | 479520.000 |       64 | 0.001312 | 0.920819 |
| 479520.000 | 480960.000 |       42 | 0.000861 | 0.921681 |
| 480960.000 | 482400.000 |       29 | 0.000595 | 0.922276 |
| 482400.000 | 483840.000 |       33 | 0.000677 | 0.922952 |
| 483840.000 | 485280.000 |       37 | 0.000759 | 0.923711 |
| 485280.000 | 486720.000 |       46 | 0.000943 | 0.924654 |
| 486720.000 | 488160.000 |       53 | 0.001087 | 0.925741 |
| 488160.000 | 489600.000 |       76 | 0.001559 | 0.927300 |
| 489600.000 | 491040.000 |       97 | 0.001989 | 0.929289 |
| 491040.000 | 492480.000 |      142 | 0.002912 | 0.932201 |
| 492480.000 | 493920.000 |      157 | 0.003220 | 0.935421 |
| 493920.000 | 495360.000 |      202 | 0.004143 | 0.939564 |
| 495360.000 | 496800.000 |      204 | 0.004184 | 0.943747 |
| 496800.000 | 498240.000 |      215 | 0.004409 | 0.948156 |
| 498240.000 | 499680.000 |      240 | 0.004922 | 0.953078 |
| 499680.000 | 501120.000 |      262 | 0.005373 | 0.958451 |
| 501120.000 | 502560.000 |      253 | 0.005188 | 0.963640 |
| 502560.000 | 504000.000 |      266 | 0.005455 | 0.969095 |
| 504000.000 | 505440.000 |      280 | 0.005742 | 0.974837 |
| 505440.000 | 506880.000 |      198 | 0.004061 | 0.978898 |
| 506880.000 | 508320.000 |      163 | 0.003343 | 0.982240 |
| 508320.000 | 509760.000 |      162 | 0.003322 | 0.985563 |
| 509760.000 | 511200.000 |      109 | 0.002235 | 0.987798 |
| 511200.000 | 512640.000 |       82 | 0.001682 | 0.989480 |
| 512640.000 | 514080.000 |       73 | 0.001497 | 0.990977 |
| 514080.000 | 515520.000 |       52 | 0.001066 | 0.992043 |
| 515520.000 | 516960.000 |       44 | 0.000902 | 0.992945 |
| 516960.000 | 518400.000 |       32 | 0.000656 | 0.993602 |
| 518400.000 | 519840.000 |       44 | 0.000902 | 0.994504 |
| 519840.000 | 521280.000 |       48 | 0.000984 | 0.995488 |
| 521280.000 | 522720.000 |       51 | 0.001046 | 0.996534 |
| 522720.000 | 524160.000 |       77 | 0.001579 | 0.998113 |
| 524160.000 | 525600.000 |       92 | 0.001887 | 1.000000 |
+------------+------------+----------+----------+----------+

+----------------------------------------------------------+
| STATISTIC Počet sklizených salátů                    |
+----------------------------------------------------------+
|  Min = 0.259948                Max = 1884.48             |
|  Number of records = 48762                               |
|  Average value = 517.511                                 |
|  Standard deviation = 370.81                             |
+----------------------------------------------------------+
